filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
SLO-ELM-2-elu-1000-100,3406.5316734313965,3410.517406463623,0.01,0.014,0.889,0.79,0.048,0.781,0.888,0.626,1.434,78.136,0.892,0.99
