filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FLNN-36-power-1000-128-elu,75.05871438980103,75.21821069717407,0.009,0.012,0.922,0.85,0.042,0.841,0.895,0.715,1.638,84.91,0.934,0.995
