filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-ELM-2-elu-1000-100-0.85-0.05,6374.070070743561,6384.578903198242,5.843,10.094,0.999,0.998,0.011,0.997,0.985,0.695,5.136,99.726,0.994,0.997
