filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-MLP-3-relu-1000-50-0.85-0.05,226.0701560974121,227.1813771724701,0.017,0.022,0.811,0.658,0.079,0.469,0.794,0.44,2.44,62.511,0.669,0.936
