filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
MLP-trigonometric-1000-128-sigmoid,73.17793869972229,73.30606293678284,0.416,0.458,0.44,0.194,0.538,-4.527,0.196,0.356,11.994,-11.989,0.057,0.166
