filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-MLP-3-relu-1000-50,274.3762056827545,275.64301228523254,0.011,0.016,0.856,0.733,0.055,0.712,0.848,0.51,1.478,72.084,0.872,0.977
