filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
LSTM-20-1000-128,3465.721478700638,3467.1282217502594,0.078,0.102,0.859,0.738,0.097,0.724,0.807,0.725,2.187,73.702,0.629,0.914
LSTM-20-1000-128,3460.353239297867,3461.7253952026367,0.081,0.105,0.876,0.767,0.096,0.709,0.866,0.752,2.403,76.047,0.581,0.871
