filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
RNN-20-1000-128,3530.637384414673,3531.9851377010345,0.1,0.13,0.782,0.612,0.123,0.553,0.774,0.67,1.986,57.281,0.53,0.838
RNN-20-1000-128,985.7896907329559,986.0717816352844,0.096,0.126,0.774,0.599,0.116,0.583,0.754,0.755,2.136,58.427,0.55,0.843
