filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-MLP-3-relu-1000-50-0.85-0.05,219.05683159828186,220.2905375957489,0.017,0.023,0.8,0.64,0.084,0.448,0.785,0.534,2.049,59.949,0.719,0.962
