filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
SMA-ELM-2-elu-1000-100,5435.8130650520325,5443.12339258194,5.748,8.311,0.999,0.998,0.015,0.999,0.988,0.746,4.775,99.876,0.993,0.999
