filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FLNN-36-legendre-1000-128-elu,79.72179126739502,79.89330291748047,0.02,0.023,0.909,0.826,0.095,0.45,0.857,0.666,3.088,82.253,0.479,0.938
