filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
HHO-ELM-2-elu-1000-100,4405.612031698227,4412.954029560089,4.588,7.064,1.0,1.0,0.013,0.999,0.995,0.778,4.408,99.91,0.992,0.998
