filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FLNN-41-trigonometric-1000-256-elu,72.87279081344604,73.16601395606995,5.307,7.615,1.0,1.0,0.016,0.999,0.987,0.769,4.706,99.909,0.991,0.999
