filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
CL-PSO-MLP-3-relu-1000-50-1.2-0.4-0.9,552.1825935840607,553.3504936695099,0.01,0.015,0.885,0.783,0.051,0.751,0.883,0.605,1.486,76.261,0.896,0.984
