filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-ELM-2-elu-1000-100,4136.651868343353,4143.320064783096,4.79,8.464,0.999,0.998,0.01,0.998,0.992,0.768,4.876,99.808,0.995,0.999
