filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-ELM-2-elu-1000-100,626.9495584964752,627.8780822753906,4.852,8.543,0.999,0.998,0.01,0.998,0.988,0.758,4.902,99.804,0.995,0.999
