filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-MLP-3-relu-1000-50,245.9522213935852,247.63989734649658,6.769,11.916,0.998,0.996,0.013,0.996,0.996,0.633,4.779,99.619,0.992,0.997
