filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-FLNN-36-laguerre-elu-1000-100,1845.1614592075348,1849.565770149231,0.154,0.203,0.451,0.203,0.188,-0.09,0.451,0.365,2.035,-8.981,0.34,0.647
