filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
SLO-FLNN-36-chebyshev-tanh-1000-100,1552.9174163341522,1556.809674501419,0.157,0.212,0.484,0.234,0.189,-0.18,0.463,0.503,2.091,-16.405,0.36,0.625
