filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
HHO-FLNN-36-legendre-elu-1000-100,1425.4750678539276,1430.2541966438293,0.205,0.267,0.425,0.181,0.246,-0.872,0.231,0.565,2.521,-80.262,0.258,0.491
