filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
CL-PSO-FLNN-36-power-tanh-1000-100-1.2-0.4-0.9,1195.5105285644531,1196.447499513626,0.531,0.701,0.244,0.06,0.649,-11.951,-1.507,0.527,5.687,-1180.061,0.117,0.242
