filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FPA-FLNN-36-power-elu-1000-100,1608.3085353374481,1612.5095610618591,0.936,1.208,0.091,0.008,1.151,-37.413,-2.25,0.539,9.999,-3365.572,0.066,0.129
