filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
SMA-FLNN-36-trigonometric-tanh-1000-100,1221.0975937843323,1223.9913878440857,0.098,0.132,0.751,0.564,0.12,0.544,0.73,0.582,2.49,54.391,0.523,0.843
