filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-ELM-2-elu-1000-100-0.85-0.05,3300.9734013080597,3304.125393152237,0.117,0.154,0.661,0.437,0.145,0.378,0.634,0.588,2.561,38.767,0.451,0.769
