filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
SMA-ELM-2-elu-1000-100,3205.8137090206146,3209.2542581558228,0.153,0.197,0.549,0.301,0.198,-0.022,0.483,0.554,3.148,20.64,0.374,0.687
