filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FPA-FLNN-36-chebyshev-tanh-1000-100,1637.8539066314697,1641.8264768123627,4.516,5.698,0.063,0.004,5.54,-853.674,-9.178,0.515,14.435,-80528.238,0.014,0.033
