filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
HGS-FLNN-36-laguerre-elu-1000-100,1558.6730978488922,1563.0989937782288,0.156,0.206,0.439,0.193,0.191,-0.117,0.439,0.373,2.205,-11.686,0.34,0.643
