filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
FBIO-ELM-2-elu-1000-100,3396.825828552246,3397.7998440265656,4.492,8.066,0.999,0.998,0.009,0.998,0.993,0.777,4.795,99.825,0.995,0.999
