filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
HHO-ELM-2-elu-1000-100,3012.8974561691284,3017.2635746002197,0.009,0.013,0.908,0.824,0.043,0.822,0.831,0.76,1.916,82.16,0.922,0.993
