filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
CL-PSO-MLP-3-relu-1000-50-1.2-0.4-0.9,476.22669744491577,477.27930879592896,0.156,0.206,0.44,0.194,0.191,-0.121,0.44,0.355,2.205,-11.996,0.344,0.646
