filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-ELM-2-elu-1000-100-0.85-0.05,3587.9864807128906,3592.0314526557922,0.01,0.014,0.891,0.794,0.048,0.792,0.87,0.624,1.636,79.208,0.896,0.991
