filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
TLO-ELM-2-elu-1000-100,7097.257699251175,7101.474334716797,0.009,0.013,0.906,0.821,0.043,0.819,0.871,0.643,1.675,82.126,0.927,0.989
