filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
ISLO-MLP-3-relu-1000-50,286.7288556098938,287.7035508155823,0.152,0.201,0.448,0.201,0.19,-0.064,0.44,0.35,2.254,-4.312,0.352,0.657
