filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
MLP-20-1000-256,105.8041353225708,107.1404619216919,4.461,7.745,0.999,0.998,0.009,0.998,0.992,0.777,5.194,99.84,0.995,0.999
