filename,time_train,time_total,MAE,RMSE,R,R2s,MAPE,NSE,KGE,PCD,KLD,VAF,A10,A20
GA-ELM-2-elu-1000-100-0.85-0.05,5484.415551900864,5492.461101770401,6.276,9.153,0.999,0.998,0.017,0.998,0.994,0.621,4.608,99.849,0.987,0.998
